,Date,Close,MA_10_days,hist_vol_10_days,MA_30_days,hist_vol_30_days,MA_60_days,hist_vol_60_days,MA_120_days,hist_vol_120_days,Return
1598,1999-05-28,130.203125,-0.04303622312463651,0.17556353441220193,-0.005370205759027209,0.19596869540070333,0.010723765819132173,0.20045970707085975,0.012598826915931881,0.2036495412337174,1.276130286825472
1599,1999-06-01,129.75,-0.0533836738547342,0.17261774025072446,0.0010205408413390864,0.19087494217334947,0.0045310020325365205,0.19656347677775102,0.011510523237392493,0.20366084850339475,-0.34801392055682223
1600,1999-06-02,129.875,-0.04889479199329798,0.17388388606776028,-0.005068527854381667,0.18725520824334374,0.0030735114012648596,0.19614673364779023,0.012230109944521247,0.20351913797062043,0.09633911368014392
1601,1999-06-03,130.59375,-0.05157426492849618,0.17127478966905774,-0.01706883383683655,0.16776562241839182,0.00517851148634082,0.1963685262119064,0.012716023539565684,0.2036298153385689,0.553416746871993
1602,1999-06-04,133.21875,-0.010392513625725798,0.20551951764177606,-0.011541089657757008,0.17599350950325315,0.008129779044801071,0.19971364574520462,0.01729710790166768,0.20421992151900412,2.01005025125629
1603,1999-06-07,133.5625,0.002602074228896314,0.20409767320718028,-0.008839838731019728,0.17616142668157272,0.005883862624238793,0.1985520049011584,0.017373033962053683,0.2042270515366051,0.25803424818202636
1604,1999-06-08,132.25,0.013561598454898292,0.19054252553042858,-0.01710061322318537,0.17712348648251147,0.00581507212669662,0.19860856527909815,0.019934547248263535,0.20002116637421752,-0.9826860084230282
1605,1999-06-09,132.125,0.037997285255132955,0.1657014665423997,-0.020137149873506448,0.17624956758108037,0.0018209823402547981,0.1965322765589943,0.016436600760281975,0.19688079331554267,-0.0945179584120992
1606,1999-06-10,130.90625,0.005694556339639555,0.1673056296443676,-0.017762138809817175,0.17395143208020442,0.0003792286331635377,0.1973137336819094,0.015387946364654074,0.1974177217338141,-0.9224219489120111
1607,1999-06-11,129.8125,0.015360069394012223,0.15448692973277067,-0.0181555222833795,0.17420702095590931,-0.0006996822065921405,0.1978727049718566,0.012183891561467155,0.1966755064118024,-0.8355216042014835
1608,1999-06-14,129.9375,-0.00324183707750798,0.14014389252920448,-0.013320562764695591,0.17301118291808545,-0.004667238954955028,0.1950593795742158,0.012189056329746206,0.19667558008947783,0.0962927298988836
1609,1999-06-15,130.8125,0.012946420220856765,0.1427818839009511,-0.019361315703023328,0.16511998996601593,0.0022852120762657316,0.19136927714752566,0.01124074180698547,0.19593646966771658,0.6734006734006703
1610,1999-06-16,133.3125,0.04146984493678586,0.1693245965647727,-0.0017337023866086417,0.17019432815494345,0.00678434944141207,0.19518089272417158,0.013161479867501675,0.19763995075846258,1.9111323459149565
1611,1999-06-17,134.5625,0.04752417374793088,0.1722153894351072,-0.0009821817431758249,0.17082462388347905,0.017001565924942525,0.18589654321852306,0.011650241006187287,0.19588630524226072,0.9376465072667539
1612,1999-06-18,134.3125,0.012980046043182822,0.14487130896087025,0.0012942939894778822,0.169942481253314,0.015006846824667864,0.18574024718541082,0.011975821648697593,0.1957842602300504,-0.18578727357175806
1613,1999-06-21,134.625,0.012578328858425641,0.14479080666388205,-0.0014719071026599688,0.16861592165643466,0.01026875727973843,0.18137229593720436,0.012620635197047914,0.19573744178240682,0.232666356444855
1614,1999-06-22,133.6875,0.01716179727392235,0.1394617650157237,-0.0025296102218747007,0.1692187713476644,0.010342194100474092,0.18132146056895074,0.009618156654985222,0.19483672941094832,-0.696378830083566
1615,1999-06-23,133.03125,0.010851208501583757,0.14247456056605662,-0.010461504200476767,0.16690665100192584,0.0037555652735157606,0.17711934708021912,0.010035636238718637,0.1945924300850783,-0.4908835904628317
1616,1999-06-24,132.03125,0.0135841637857274,0.13933541778414435,-0.018581537058741413,0.16607203839559775,0.003149741141418768,0.17748440435185162,0.009037470197238079,0.19495121676820765,-0.7517030772844713
1617,1999-06-25,131.703125,0.02295332397729251,0.1312868434689002,-0.022190747372553707,0.16528275153065583,0.006771712744669256,0.17427770438724824,0.009010363851331693,0.1949577922419511,-0.24852071005917464
1618,1999-06-28,133.3125,0.040706096648472224,0.14172181833030068,-0.0018573211845573936,0.15200091708471847,0.007996097369136947,0.1753368169070644,0.00911360978700669,0.19505258624032312,1.221971764147578
1619,1999-06-29,134.5625,0.04486735172753618,0.144454222420221,0.0014766993645529373,0.15421601447981062,0.0042739274326860826,0.16977186359079957,0.007196804286494371,0.19250896340510895,0.9376465072667539
1620,1999-06-30,137.0,0.04331348295143478,0.14145100688275947,0.011962845298307576,0.16250252888348943,0.009648797880580385,0.17349078623052708,0.010222033254459471,0.1940047695869779,1.8114259173246605
1621,1999-07-01,138.03125,0.04040273965896785,0.13933762763209884,0.012117549492800873,0.16260559414381529,0.009513290445087997,0.1734005856008612,0.0102397030991715,0.19401466605165046,0.7527372262773779
1622,1999-07-02,139.40625,0.05908993133050372,0.14143333230652225,0.020559154582653606,0.16337653738726435,0.008803904596060707,0.17269407024832978,0.012819064490981656,0.1938947839537638,0.9961512338691358
1623,1999-07-06,139.375,0.05504486672267286,0.14271143346438703,0.023408423269998296,0.1621399690026238,0.008683281361019028,0.17270023839972218,0.015196200362836828,0.19190408559514713,-0.02241649854293204
1624,1999-07-07,139.5625,0.06827235758219333,0.13129121149425582,0.03299858443700469,0.15263989339439915,0.006234047727007706,0.17143567313742844,0.01630894444459085,0.191546047007164,0.1345291479820654
1625,1999-07-08,139.671875,0.07732767841156145,0.12292917517733806,0.04205872405609274,0.1424116255096387,0.008145115382537791,0.17084419049105057,0.01874503653210824,0.1895962697245752,0.07836990595611049
1626,1999-07-09,140.5,0.09868999266616499,0.10157761674081564,0.039322904263844,0.14052731953701833,0.014203514326676922,0.16723282963919842,0.016126686765619295,0.1863160130765666,0.5929074840586246
1627,1999-07-12,139.875,0.09556268002915055,0.10665917567351753,0.04462535780015178,0.13280983135717295,0.014019299291410943,0.16732170503036412,0.014675526554494951,0.18630898476264354,-0.4448398576512469
1628,1999-07-13,139.375,0.07059734312393116,0.11051662166899805,0.03602053423163183,0.13065408563685066,0.01532516423630231,0.16644082120313244,0.013149284289862348,0.18613695497900665,-0.357462019660415
1629,1999-07-14,140.15625,0.06465543638689102,0.10743797904762652,0.04082306944509467,0.12982533728537188,0.020921805143216884,0.16308007859435159,0.017441407656827213,0.18180600931522461,0.5605381165919354
1630,1999-07-15,141.046875,0.046212845157508835,0.0769055753575381,0.04366539101524318,0.13017990240090135,0.01929843158043076,0.16176742055475962,0.01858259016562232,0.18189506304349007,0.6354515050167153
1631,1999-07-16,141.8125,0.04290189529416527,0.07408245772067354,0.043609602900354684,0.1301607779311357,0.013270384531759074,0.15197875205012198,0.01795637523820616,0.18152933906705387,0.5428159964550705
1632,1999-07-19,140.875,0.016637500262326705,0.07554135949118891,0.029569159212004443,0.1222514720910126,0.009014034777123718,0.151657832149622,0.01469650781738914,0.18018479863191214,-0.6610841780520071
1633,1999-07-20,137.984375,-0.015918461370851855,0.13329120168783185,0.017234911403415574,0.13863640171506614,0.0041975363361979245,0.15771313223683545,0.013504180527174763,0.18198864522634484,-2.0519077196095803
1634,1999-07-21,137.828125,-0.019851217658189355,0.13264832599112278,0.021860979065975467,0.13489497290741226,0.0023801829213950516,0.15732306161874046,0.01114972698569189,0.18053532485221954,-0.11323745895142068
1635,1999-07-22,136.015625,-0.04210896226468721,0.14475038129009038,0.01535664154948602,0.14128710537369546,-0.0023902541620102126,0.15937642621485634,0.008390823592921653,0.1813713586462422,-1.3150436458451376
1636,1999-07-23,135.75,-0.05459644873911108,0.1368918447681994,0.01922590257092712,0.13824102342424174,0.0007318818805549752,0.15688938590675322,0.00891172831551137,0.18116579603060962,-0.1952900631820742
1637,1999-07-26,134.75,-0.05925629445401048,0.1382896863508555,0.019753236517477544,0.13766854924255456,0.0007988571170490218,0.15683721790728364,0.008750522316117048,0.18127032943006102,-0.7366482504604033
1638,1999-07-27,135.875,-0.0403733132437378,0.15096624252282603,0.023643375509555222,0.1391783418297946,0.005161406372429817,0.15678420440037868,0.00851330614614078,0.18108867875258555,0.8348794063079756
1639,1999-07-28,136.3125,-0.04414355800680224,0.14782168149333796,0.021793076702541672,0.1384050975182196,0.001215880499759174,0.15247128883774913,0.010932811321130628,0.17968388556542816,0.3219871205151881
1640,1999-07-29,134.40625,-0.07655537289605926,0.1481025496253035,0.004323651737628143,0.13504510888308438,0.0012949746755097518,0.15235138940676535,0.010593781270620236,0.18009056616002206,-1.3984410820724436
1641,1999-07-30,132.75,-0.10483223763160396,0.14042651697872735,-0.007175867559490256,0.137048676642084,-0.004079024651333038,0.15357401964546896,0.008687205835117435,0.18107090009816373,-1.2322715647523852
1642,1999-08-02,133.0625,-0.09057046433808472,0.14744154232998227,-0.004947677581751403,0.13721616531244687,-0.0018266917961367582,0.15316643207200537,0.01199153859302858,0.17789116715347503,0.23540489642184248
1643,1999-08-03,132.4375,-0.06513249949755576,0.12134690285448833,-0.008668698048578232,0.13755561877900754,-0.005070302575619098,0.15260508180204935,0.010521040541061767,0.17787253814241066,-0.4697040864255486
1644,1999-08-04,130.625,-0.08520930248178486,0.12904420839889755,-0.012262720852593601,0.14166682551130552,-0.00739616553723415,0.15480173106033476,0.005690665149187237,0.17613989522373544,-1.3685700802265166
1645,1999-08-05,131.8125,-0.04982898580977127,0.13909544326016102,-0.004870089887632319,0.14388108913152367,-0.007665797044054542,0.15451933670352153,0.008483293123498332,0.1756438461057531,0.9090909090909038
1646,1999-08-06,130.375,-0.0641330839982761,0.14420854949243284,-0.00667984669040737,0.14570615670520407,-0.01263069187457439,0.1550079674620256,0.007837685693300506,0.17617492082610572,-1.0905642484589806
1647,1999-08-09,130.09375,-0.05582408068231179,0.14319033264361689,-0.0065058983690572236,0.14566873343557266,-0.014348322870805466,0.15466121998664686,0.0076866454217246315,0.17620343250153997,-0.2157238734419975
1648,1999-08-10,128.65625,-0.08666088540527332,0.1309307366381662,-0.018812285175026634,0.14383326215474937,-0.01033480317979201,0.14696294695373582,0.005176845637396521,0.17666574579336244,-1.104972375690605
1649,1999-08-11,130.21875,-0.07260097486147225,0.1530417308579438,-0.017363032160461134,0.1457794771541942,-0.007943166397954097,0.14908289410787728,0.006206940995330432,0.17739411760585053,1.2144765606023844
1650,1999-08-12,130.140625,-0.051197404589219765,0.14430052841444824,-0.027179977442590035,0.13417127576436744,-0.007608566072141227,0.149055984219167,0.002646962536756271,0.17330685044939192,-0.05999520038396655
1651,1999-08-13,133.15625,0.004850599666910104,0.18465492148120827,-0.01902658089017617,0.1498764987657904,-0.0034545156986876464,0.1558330338886309,0.005742191290640807,0.17640813198771196,2.3172049465722155
1652,1999-08-16,133.75,0.00818083733858029,0.18560354501900087,-0.021917375579059213,0.1471691387462079,-0.0006791104982027999,0.15564151753685387,0.0086860869870088,0.1744924387278931,0.44590471720253877
1653,1999-08-17,134.625,0.026006094145734796,0.1853145553927641,-0.018348288907557582,0.14891766698482337,0.002530067181220358,0.15577383305102183,0.010808908036318059,0.17407971074720882,0.6542056074766434
1654,1999-08-18,133.65625,0.03641704606593544,0.17251877177567285,-0.02288115802467957,0.1497352797330618,0.005058713206162562,0.15253264861835614,0.010387762621069071,0.17432343694125366,-0.7195914577530216
1655,1999-08-19,132.5625,0.009006837135885319,0.17533819387407462,-0.027643703646191026,0.15084134196925295,0.0072075102049508595,0.1496248240704106,0.008933247153897296,0.17476737732946263,-0.8183306055646433
1656,1999-08-20,133.90625,0.04242464594374415,0.16827112488008583,-0.025434962264547646,0.15314907351825843,0.006943970999648182,0.14933627963945628,0.01144037764714224,0.17476001129267565,1.0136727958510061
1657,1999-08-23,136.46875,0.0759441318540291,0.18394841297380143,-0.013045414427431033,0.1640044928747762,0.015789971686360375,0.15078498521430703,0.013242985812548343,0.17662661468447424,1.9136522753792296
1658,1999-08-24,136.96875,0.0993881961716164,0.16182529093164796,-0.00921533415913155,0.16428774162050871,0.01340260003625014,0.1489205150809575,0.012063182927691159,0.17584223995337764,0.36638424547743575
1659,1999-08-25,138.375,0.09644027427613436,0.16021876068272073,-0.006768086197380022,0.16633122931820396,0.01702749162385733,0.14986287273370907,0.010779246828196927,0.1741571213750992,1.0266940451745477
1660,1999-08-26,136.71875,0.07827767359782922,0.18233437556327795,-0.016491701295816574,0.16835503730709536,0.013586844859713306,0.15225422974433966,0.008330178130489085,0.17491785610069804,-1.1969286359530207
1661,1999-08-27,135.0625,0.022564634374891052,0.17016025061747783,-0.02580566786326758,0.17021193020733752,0.008901967518543559,0.15424947582954296,0.0070402395024421905,0.1758358754821872,-1.2114285714285744
1662,1999-08-30,132.5625,-0.01415712971149597,0.19625810889200793,-0.0321822522370001,0.17675007098981657,-0.001306546512497828,0.15385403840706433,0.0034116162661516217,0.1775773247985346,-1.8509949097640033
1663,1999-08-31,132.0625,-0.030507375384682938,0.1921330611749068,-0.02321126024550128,0.16776057774567926,-0.0029881744210428496,0.15393618689285998,0.0014478441015979727,0.17695835905937915,-0.3771805752003754
1664,1999-09-01,133.6875,0.0003711164918452892,0.20168422213190051,-0.01614037997466802,0.17239481792533984,0.0028602995456537285,0.15465893209158782,0.004337685836175176,0.1772521828249319,1.230477993374346
1665,1999-09-02,132.109375,-0.005435517774405562,0.20664374937755406,-0.01541922214943048,0.17159870579814673,-3.12902999722253e-05,0.15660833171084754,0.0008948460201412874,0.17694936225686525,-1.1804581580177609
1666,1999-09-03,135.96875,0.024264426072277977,0.24989635774255828,0.0008519960059153769,0.19199767228556872,0.010038949288421254,0.16612742309414635,0.005209088960792397,0.18168515772789384,2.921348314606731
1667,1999-09-07,135.46875,-0.011675167582334047,0.2308029520150825,0.002814961196461116,0.19104595949746614,0.011284098856969332,0.1653136737091454,0.005292208325188597,0.1816534515201973,-0.36773155596414586
1668,1999-09-08,134.8125,-0.025189468221771337,0.2302221375856657,-0.004154052485142731,0.18998196570059112,0.00974466151220625,0.16570544832646472,0.0025387112786256117,0.180361729412989,-0.48442906574394096
1669,1999-09-09,134.75,-0.042140756291208024,0.220949412445751,-0.006100485625515281,0.18969598416706943,0.007846295538513199,0.16522949359707084,0.005065753807389467,0.1780469188259559,-0.04636068613815825
1670,1999-09-10,135.875,-0.009827194341300645,0.22036347458772138,0.005751024889102968,0.18672457538971235,0.005037338313365558,0.1615614889008319,0.005910843877388815,0.17840930188008738,0.8348794063079756
1671,1999-09-13,134.953125,-0.0012860547554236319,0.21401806920015096,0.008709726428792535,0.18408851258479347,0.0007669294346511421,0.16110013562794656,0.008884247679796833,0.17340007736943883,-0.678472861085555
1672,1999-09-14,134.0625,0.017861800673250296,0.19210603723883837,0.0039618361001115664,0.18515873116241086,-0.0004929207408199154,0.1616356864137279,0.0072569630419239755,0.17354712197877206,-0.6599513720041639
1673,1999-09-15,131.9375,-0.0015032679027158335,0.20977361495262933,-0.0020015163805546334,0.19058229188910175,-0.005335107214566429,0.16481722586729627,0.002466825032586002,0.17274067245503796,-1.5850815850815825
1674,1999-09-16,132.453125,-0.014725475418422685,0.20001175779560737,0.0073542290464527075,0.18641859121703436,-0.002454245903070445,0.16445041539553945,0.003943974098701825,0.17248250980174767,0.3908100426338157
1675,1999-09-17,133.75,0.019592647485901078,0.19628816941646152,0.007721322282460304,0.18670688211780187,0.0014256161974139949,0.16537854657977344,0.0025905907354648785,0.17063207112419235,0.9791199716880916
1676,1999-09-20,133.5625,-0.028344801879542837,0.12207324627461442,0.012781423378826456,0.18364195024706206,0.0030507883442095467,0.16464476218944143,0.003100264742814158,0.17046422953385904,-0.14018691588785215
1677,1999-09-21,130.75,-0.056281295203665226,0.15677173554155682,0.002662556356009968,0.19437441277892845,-0.0019216710065236245,0.17035774340293736,0.0024250208690728163,0.17165877594411866,-2.105755732335046
1678,1999-09-22,130.609375,-0.05028079844284896,0.1570350162577099,0.007972643168998728,0.19146862604066434,-0.0054198210030139485,0.16843549816760767,0.0012881381830615012,0.17132938137923745,-0.10755258126194933
1679,1999-09-23,127.875,-0.0831315998041503,0.17977358936789847,-0.009610693939741292,0.19812644014695174,-0.013486863050101213,0.17249750704724215,-0.004606467808707563,0.17065267766783365,-2.0935518602703707
1680,1999-09-24,127.75,-0.09788240021604537,0.16565943848387416,-0.009810640319838908,0.19812937928761976,-0.018495308881214464,0.16798828102882668,-0.00442325550031704,0.17062885505447842,-0.09775171065493637
1681,1999-09-27,128.59375,-0.0766251154107678,0.17742735288704461,-0.018448845263766767,0.18659931685437012,-0.01873771307697147,0.16779683209107815,-0.0046122113159417335,0.17049439806576172,0.6604696673189858
1682,1999-09-28,128.34375,-0.0692031676179891,0.17765553895718955,-0.0218328322187449,0.18584721923251418,-0.021875103898902053,0.16620084295767687,-0.006535599651420671,0.1694664839002192,-0.1944106925880873
1683,1999-09-29,126.8125,-0.06289274921593822,0.17138648226210215,-0.03163446416777897,0.18676031830208764,-0.024991376537668277,0.16759862210398838,-0.008154047588324623,0.17029349443876987,-1.1930849768687635
1684,1999-09-30,128.75,-0.04501418264916536,0.19372278522570083,-0.019789513858580896,0.1924946492970485,-0.02133533594163023,0.17098487642964377,-0.00755064410731126,0.1710505647631407,1.5278462296697937
1685,1999-10-01,128.46875,-0.06395315626976474,0.18086222978731153,-0.016598675519423046,0.19138742301382902,-0.02212118958280703,0.17093537869113581,-0.00698803710013462,0.1708474503132063,-0.21844660194174637
1686,1999-10-04,130.75,-0.03378481045833294,0.21120353916369722,-0.012621728755199244,0.1963608406914599,-0.019028345509873437,0.17470638904981298,-0.0024124155915982584,0.1711058951339045,1.7757236682072408
1687,1999-10-05,130.625,-0.0015183652870995668,0.18225217449914619,-0.023158276024366257,0.1872249184580336,-0.018101845225898645,0.17457467534380725,-0.0020412729672438477,0.17102882901727035,-0.09560229445506607
1688,1999-10-06,132.625,0.024311171586154368,0.19746931920026453,-0.017053031692821952,0.19286587110483477,-0.013134182925976748,0.1776668432755038,0.0010954906551627825,0.1720150772363867,1.5311004784688942
1689,1999-10-07,131.875,0.048895516099665394,0.15925043029349475,-0.02545894666523095,0.1902639736897668,-0.016113516431305482,0.17742830934031847,0.002404144355955701,0.17070362427949298,-0.5655042412818112
1690,1999-10-08,133.875,0.07434238352283809,0.16790839664173288,-0.011122403678169286,0.19352439974146962,-0.013807052486992927,0.17985355082563284,0.002745689546718918,0.17113862580907377,1.516587677725112
1691,1999-10-11,133.65625,0.06129622947095717,0.17035519324755502,-0.005538313565078066,0.1904738677625528,-0.015671990714172815,0.1793812790823705,-0.0012008030912068711,0.1661821848743204,-0.16339869281045694
1692,1999-10-12,131.59375,0.039697880607035455,0.19521901738476988,-0.0038811621125677564,0.18805526529162642,-0.018031707174783924,0.18149893855500124,-0.004508836198830102,0.16709379359046408,-1.5431377133504842
1693,1999-10-13,128.1875,0.017119733228951963,0.234008187792253,-0.015758761296567343,0.20242507538466012,-0.019485010771034306,0.1843586800290052,-0.007643737217418191,0.17124501182852472,-2.588458798385185
1694,1999-10-14,128.15625,-0.00733770068077311,0.22043077090712382,-0.022359119582787038,0.19853586353075703,-0.01924974977872752,0.18436963145377838,-0.008434783428666236,0.17100433224913228,-0.024378352023401995
1695,1999-10-15,124.875,-0.04503986351448734,0.25514313188242715,-0.029800124099450306,0.20889092482532176,-0.02260967312444039,0.1896681602608225,-0.0124999636432253,0.17473584543317391,-2.560351133869787
1696,1999-10-18,125.78125,-0.061502313564506965,0.23651337718597062,-0.04121064196746089,0.18985936333222206,-0.02017932298077275,0.19049088322555172,-0.009723720550108889,0.17408296724744335,0.7257257257257343
1697,1999-10-19,127.0,-0.04467647877550202,0.24597063632609548,-0.03415871308875558,0.19309702031418094,-0.01567187594614723,0.1913498574044455,-0.007436509414549102,0.17440623691616106,0.9689440993788878
1698,1999-10-20,128.25,-0.05324962838364347,0.2361989428438977,-0.026406418413446,0.19596136137444492,-0.015280235449294362,0.19168094905882901,-0.00505941453843227,0.17466860164136572,0.9842519685039353
1699,1999-10-21,129.0,-0.03499074877567254,0.24006583150799585,-0.023075610826719127,0.19714190340962193,-0.014588048226117202,0.19199919320616676,-0.006686083863179012,0.1728177936752582,0.5847953216374213
1700,1999-10-22,130.09375,-0.04548234517051727,0.22879173132773056,-0.023007453954574826,0.19719770506523124,-0.008628214532735927,0.1909495810535673,-0.003666619928613086,0.17207685169165862,0.8478682170542706
1701,1999-10-25,129.4375,-0.050914414282417594,0.22892153702049767,-0.022081100074076057,0.1968492977547979,-0.0066856868226417565,0.18959053529020084,-0.005382355736987397,0.17180327143337726,-0.5044439106413612
1702,1999-10-26,127.8125,-0.04628241203670244,0.2249500682355978,-0.025262566349218668,0.1989970625709239,-0.01065036512455355,0.19113554503466368,-0.006238528460345154,0.1725222702273341,-1.2554321583776007
1703,1999-10-27,130.125,0.02381412885147134,0.20517675984442113,-0.007319629045171617,0.20194106337832535,-0.004660572712863122,0.19469126030791514,-0.004865437644241109,0.17418216843897688,1.8092909535452284
1704,1999-10-28,134.5625,0.07743355158841866,0.2599022816633029,0.008360556086160093,0.22450487374414202,0.007857392566306402,0.2045868406023716,0.00023061351453612742,0.18080868427900282,3.410182516810756
1705,1999-10-29,137.0,0.14710539557586153,0.20088403704593039,0.012704125263869832,0.2286554498312895,0.01021272377316507,0.20697633072515909,0.0012734633645552656,0.18209332338272716,1.8114259173246605
1706,1999-11-01,135.5625,0.11888181067059322,0.22438122835988383,0.007864895549251141,0.2309459307664119,0.010323159464038802,0.20687808002535432,-0.0011537662052677933,0.18238708875198903,-1.049270072992703
1707,1999-11-02,134.59375,0.09218945156420805,0.23546455947626155,0.01533153583386885,0.22286294785551877,0.008997046094939412,0.2074231495769669,-0.002675638387933026,0.18256052498164813,-0.7146150299677245
1708,1999-11-03,135.5,0.08729416682641604,0.2345094514526589,0.01945190334297567,0.2233850686670179,0.013712273255987202,0.20635041725547054,0.0016887350380975971,0.17878876797209123,0.6733224982586439
1709,1999-11-04,136.53125,0.09007373842035968,0.23474345061774154,0.0346595019147842,0.2136801272619674,0.012524403987521457,0.20551229757021808,0.00229061879478368,0.17906778809949392,0.7610701107011009
1710,1999-11-05,137.875,0.09221840251160195,0.23528698148123348,0.04035948028797428,0.21457413251695562,0.015274419984067691,0.2063146184019331,0.0038329269559632326,0.17958706170761912,0.9842069123369157
1711,1999-11-08,138.0,0.10168502688849956,0.22940636608140225,0.03735561402567974,0.21427579941547437,0.009453384380956487,0.20118215626020808,0.002999434341134422,0.17930144302409137,0.09066183136898776
1712,1999-11-09,136.703125,0.10675171183270935,0.22244320602194806,0.03338906013434749,0.21667073655167549,0.005778113957801296,0.20205798685998386,0.0025495017297992493,0.1796191555191529,-0.9397644927536253
1713,1999-11-10,137.71875,0.09003708944741351,0.21369845941723886,0.043656983842612296,0.21296025889780448,0.006011259837416666,0.2021807043155305,0.004270663509318512,0.1797237023332533,0.7429420505200568
1714,1999-11-11,138.5,0.04578454203356902,0.14749874439995328,0.038626797647071553,0.2099057694178042,0.009418641894245334,0.20183526681943295,0.007238677550203948,0.1781508098532881,0.5672793283412858
1715,1999-11-12,139.75,0.03154929252823958,0.1273403759045611,0.04453827486320461,0.21026597087116278,0.013969799671890782,0.20170681450993863,0.010588654938420821,0.17687037102980008,0.902527075812265
1716,1999-11-15,140.078125,0.05201681602228494,0.10655404603323836,0.03646543770945711,0.2055332294201212,0.011921854477128936,0.20081977775462678,0.009432912738388559,0.17623294185052998,0.2347942754919563
1717,1999-11-16,141.25,0.07662686504028271,0.09131965991754434,0.04137994594299627,0.20601775375034204,0.009110834959315015,0.1978646941822932,0.012450403322837695,0.175198440077101,0.8365867261572735
1718,1999-11-17,141.625,0.07018291218180481,0.09124877427168906,0.03474248354152582,0.20253580455188663,0.008844725924351936,0.19780848148465197,0.01112366298030104,0.1743571294180123,0.26548672566371057
1719,1999-11-18,142.625,0.06931648630816807,0.09075922944895555,0.04146649198428509,0.2015970649850573,0.008003772659527076,0.19725214645675085,0.012515632141692204,0.17448875934902663,0.7060900264783676
1720,1999-11-19,142.5,0.05237718011803648,0.08867589182562784,0.03303774581970707,0.1983152305410385,0.0109576710707689,0.19553879830410187,0.012272257965241104,0.17450522930601844,-0.08764241893076674
1721,1999-11-22,142.46875,0.05059045682698103,0.08970051849999025,0.03378702314435436,0.19812701284506007,0.014124354789638152,0.1937017123936765,0.011513161154090856,0.1743728304611814,-0.021929824561406353
1722,1999-11-23,141.21875,0.05158977393756281,0.08724084501031296,0.0373530245778566,0.1938171724813311,0.01673593123264443,0.1904708869477286,0.0077146923600733015,0.17264207742254112,-0.8773853915332364
1723,1999-11-24,141.96875,0.048248028194979004,0.08504800695741803,0.05403308216462131,0.1739410012655699,0.01913716043402699,0.19039537943548435,0.00807449300649207,0.1727567914937286,0.5310909493250637
1724,1999-11-26,141.4375,0.03331677858386989,0.08991064068830654,0.05217829073528588,0.17487390914989442,0.014909585576249435,0.18925640423629533,0.008884942560951582,0.17220420983261583,-0.37420206911732423
1725,1999-11-29,140.9375,0.01343208412328531,0.08489770255322296,0.0640289240757955,0.15303424860347434,0.017114399988172595,0.18760987497510634,0.008541554844100185,0.17229332256553898,-0.35351303579319593
1726,1999-11-30,139.28125,-0.009056458381885946,0.1052413325061183,0.053947389436997444,0.15940458783390624,0.00636837373476828,0.18030395135910066,0.008203661511594766,0.1726405527241629,-1.1751662971175136
1727,1999-12-01,140.40625,-0.009510995107687461,0.10457089192702372,0.053101773832267794,0.15892717346139978,0.009471530371756109,0.18077051443732242,0.010377814614362721,0.1724876648576935,0.8077181960960189
1728,1999-12-02,141.25,-0.004208886566260554,0.10873899236495278,0.051089397480653456,0.15796542498618113,0.012341489533603735,0.18073991102758538,0.011043075522904993,0.17266058794786762,0.6009347874471382
1729,1999-12-03,143.84375,0.013507353377734654,0.13973498960977326,0.05763252603542083,0.16370369726422382,0.017278457604350858,0.18420503209494038,0.012562376571432029,0.17430229355872964,1.8362831858407036
1730,1999-12-06,142.78125,0.003130038713651141,0.1457231023820007,0.04924187378109655,0.16608665531411673,0.013117209913260866,0.1843899298286267,0.009077274113313211,0.1726696565266235,-0.7386487073647641
1731,1999-12-07,141.625,-0.009429391103750283,0.15164809949832614,0.04761536420391013,0.16763057968950837,0.012767132064917046,0.18464367966286513,0.006767030749784094,0.17264784510925307,-0.8098052090172891
1732,1999-12-08,140.71875,-0.005630511907326873,0.14845899898182363,0.05090365795431513,0.1635114734232269,0.012820545802548234,0.1846094622050981,0.00616381253086416,0.17290196431877203,-0.639894086496029
1733,1999-12-09,141.40625,-0.006302194902768142,0.1480225456255397,0.04399430757987482,0.15756504099351468,0.018337339267351607,0.18143019028234728,0.006501116026392588,0.17300186580558694,0.4885631801021528
1734,1999-12-10,141.875,0.004902785942797525,0.14778773410814847,0.028001368853412173,0.12783469241585763,0.01818096246978614,0.18139603099438073,0.007863358283357847,0.17271274657261843,0.33149171270718814
1735,1999-12-13,142.125,0.013319382597365405,0.14630937081878387,0.019433586416296788,0.1182732848752823,0.016068855840083315,0.18051545497666277,0.008747236018748657,0.1725403479817733,0.17621145374449032
1736,1999-12-14,140.75,0.016652353787834754,0.14152374054881733,0.019870903809411273,0.11758069240836208,0.013867899679331212,0.18179137727748165,0.00845934401177038,0.17278525187248453,-0.9674582233949014
1737,1999-12-15,141.5,0.012318159033961792,0.13837341264465222,0.02647800965551904,0.11535554524941324,0.020904772744693944,0.1760264195902712,0.009491550869085161,0.17286629609544935,0.5328596802841812
1738,1999-12-16,142.125,0.009803432573937485,0.1369225183026556,0.02525915272982727,0.11467171094682084,0.022355528036401475,0.1760667283861705,0.008467853516693762,0.17213378331873788,0.4416961130742081
1739,1999-12-17,142.6875,-0.01281186561780975,0.09918731701269752,0.023337324689364357,0.11350008600308087,0.02899841330207428,0.1697268692425299,0.007755775125986535,0.1717273431521214,0.3957783641160839
